Username,Comment,Likes
st.nanfer,"Todas sus canciones suenan igual, no es malo, pero es lo mismo a cada rato.",0
mr.salsasteve,🔥🔥🔥,0
profitmcfly,🔥🔥🔥🔥🔥🔥🔥,0
obelizes,🔥🔥,0
amitbeats,🔥🔥🔥,0
gothlibra96,🔥🔥🔥,0
ellebell115,👏👏Fire love this.,0
nazeemh,Lesssgggoooo 🔥🔥🔥,0
harmdolllazzzzz,🔥🔥,0
ardbetthat301,"🗣Yerrrrrr @khantrast come to Maryland! I'm in astoria currently blasting "" man of the year "" so tell your pops you really about it fam cuss song slaps hard brodie 🔥🔥🔥🔥🔥",0
@khantrast,"🗣Yerrrrrr @khantrast come to Maryland! I'm in astoria currently blasting "" man of the year "" so tell your pops you really about it fam cuss song slaps hard brodie 🔥🔥🔥🔥🔥",0
dexmartin74,No glazin u in my top 3 💯 keep pushing the music I love hearing ur music 🔥,0
brav0_don,"Nah hear me out him,sleepy hallow, and sheff g 👀",0
mefav_nessa,Like GQ GQ May of the year 😮‍💨👏,0
mapko91,🔥🔥,0
jeremias_tarus,Dope 🙌,0
aaryanxcr7,Goated Chigga,0
sossymoi,🥷🏾🔥,0
onihsafgod666,Nike AIR🔥🔥🔥🔥🔥🔥,0
shusproduce,GQ,0
kikisosleazyy,🔥🔥,0
kawaiibydesign,❤️❤️❤️❤️❤️,0
kingdozzy_tbr,KHAN 🔥🔥🔥🔥,0
riri_montega,This song 🔥,0
survivedsinner,This one for the family they doubting my boy,0
_esashorttyy_,Ok that’s HOT🔥,0
pencil135792468,🔥🔥🔥🔥,0
jeffrps,@gyamazawa,0
@gyamazawa,jeffrps,0
l0u1s_74,Is not in Deezer,0
thetwichgayman,Day3 of asking if I could be on the remix of man of the year,0
chinament0r,rap is depopulasian,0
caliblaze26,🔥🔥🔥,0
yung_splizz,🔥🔥🔥,0
sunkanmi_1999,Chilinger kinda vibes,0
valentinolangeveldt,🔥🔥🔥🔥🔥,0
denpresents,😮‍💨👏,0
lurkordie,"Dudes dope, but all these beats be the same",0
akshaysrivatsv,this sound like that schoolboy q song,0
kuietkaboom,"You got this, Young Bro 🔥🔥",0
toowaveycam,What’s wrong with your eyes,0
djkaifun,Delivery! To my playlist🔥,0
casseyc286,🔥🔥🔥,0
fsxmedia_,❤️‍🔥❤️‍🔥❤️‍🔥,0
therealnazzi_ebk,NEW MAN OF DA YEAR 🔥 🔥 🔥 💯,0
whoisjstackz,🔥🔥🔥 keep on being you keep on going always believe that you can accomplish anything in life 🏟💯,0
am.chaaz1,🔥🔥🔥,0
starseedhealer369,You already made it ! You've won 👽👽‼️‼️🗝️🗝️♥️♥️,0
yourfavlilnga,used to listen to bro when he made dem naruto freestyles,0
therealkawaiicookiee,🔥🔥,0
tbcj8y,🔥🔥,0
denzwinww_freshington,🔥🔥🔥🔥🔥🔥🔥🔥,0
glitch4706,🔥🔥🔥🔥,0
_xjennnn_,🔥🔥🔥🔥,0
fitted.ant,My boy got a hit fr 🔥🔥🔥,0
4rl_4m1n,🔥🔥🔥🔥,0
scream99999999999,Yeeeeeeee,0
iceattack900,another star of 1 hit i bet y’all 😂,0
big_bruh,🔥🔥 @khantrast,0
@khantrast,🔥🔥 @khantrast,0
e.l._shaw,🔥🔥🔥,0
hiphopengineer,Realy so lit bro 🔥💎💚,0
tan_wings,Stay in school kids,0
chandelierckay_twitch,🔥🔥🔥,0
123_anthonyy,🔥🔥🔥🔥🔥🔥🔥🔥,0
pr0jectkc,🔥🔥🔥,0
noxeouss_,🔥🔥🔥🔥,0
health4jay,This shit is so fire it don’t even make sense 🔥🔥🔥,0
williea1998,🔥🔥,0
godizgreen,lesgooooo 🔥🔥,0
tmtoman7,W 📭,0
tmtoman7,📭📭📭,0
wxu919,U no doctor?,0
soroushmzhri,hard asf,0
