Username,Comment,Likes
jagrutibadiger,🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳 please 🙏,0
_hendra_putra_,❤️❤️❤️,0
sermvern,🇰🇭❤️,0
_moonlight_shifx_,🇮🇳,0
marianewlifelove,🇰🇭🇰🇭,0
rojinahh.7,Nepal plzz,0
sapandutta.01,Text India in bengali please :),0
1220.sem.thorne.rupp.edu.kh,🇰🇭,0
ayesho_art,Pakistan?,0
samiha.akther.soha,🇧🇩🇧🇩🇧🇩🇧🇩,0
ainyfiaz,ℙ𝕒𝕜𝕚𝕤𝕥𝕒𝕟 𝕡𝕝𝕫,0
ellenercel_____.munluo,Indian next up 🇮🇳,0
bblushx,"Japan, then China, then Korea, then Vietnam",0
afra_tasnim_jabia_7_kings,🇧🇩🇧🇩🇧🇩 Bangladesh 🇧🇩,0
rima_____sultana,❤️,0
rickdiderr,THE LAST ONE IS GIVING SUPER RICH AUNTY OMGG LOVE IT,0
abdulghaniothogmail.com9,Plese pakistan❤️,0
meghavarshamuthusamy,India 🇮🇳,0
lhaidangg__,2🇻🇳🇻🇳🇻🇳😍,0
m4hai9,🇧🇩🇧🇩,0
kkimsohyunn,Thailand pls.,0
munna.singh8412342024,इंडिया,0
pooja610419,India please i request you😫🎀✨❤️,0
b_.dawngi,India,0
sanaezahoum,Moroco,0
rotana.love.010203,🇰🇭🇰🇭❤️❤️,0
cherry366067,🇧🇩,0
xooharrypotter,India 🇮🇳,0
foxyiuoi,🇻🇳🇻🇳🇻🇳,0
tinashrma123,🇮🇳🇮🇳🇮🇳,0
cloudirockstar003,INDIA PLSS,0
ann583575,Cambodia is so beautiful🇰🇭🇰🇭,0
s1n__________,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0
jungkoook345,Pakistan???,0
rashmika99838,Indian,0
its_ya_girl_0.0,India plz 🇮🇳,0
niinii1787,🇰🇭,0
blah_kyomi_,Le amy😂💞☄️💋,0
azximbaka,Amy Bhutan,0
alwaysbusy760,🇧🇩please,0
jala_nazy,Pakistan Kya Antarctica mn ATA h?👽,0
joondia20,🇧🇩??,0
sannny_,你们听得懂憋佬仔吗,0
pha.vorn,🇰🇭👏❤️,0
horaaa5050,Iran .❤️,0
teppyravy,🇰🇭,0
the_lifeof_ayzal,Pakistan,0
diannaroseanino,Philippines ❤️❤️❤️,0
tota_mohamand,Gurl are you mad ? Don’t mention my country 😂,0
y.qiet,🇰🇭,0
jasmine_thewanderer,👏👏👏👏,0
blossom__bunny_,turkey pls,0
mieling07,🇰🇭🇰🇭,0
seng_luch_ey,🇰🇭🇰🇭🇰🇭🇰🇭❤️,0
maralfarhat,Korean fit🫣,0
rah.ro_65,🇮🇷Iran?,0
lisa44058,India ❤️❤️,0
justiceforyumenglong1,#justiceforyumenglong,0
k_nain12,🇵🇰,0
peunsoklin,Cambodia 🇰🇭❤️,0
an_nokiteso,🇰🇭🇰🇭,0
thv.kitsho,Bhutan 🇧🇹,0
_neha_rai3,India,0
fariya.918,🇧🇩🇧🇩,0
h1574646549,she’s so much better without the clown (speed),0
yyc.simmy,INDIA PLEASE <33,0
xu_ziyu07,🇰🇭🇰🇭,0
hamida.mcb22,🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩,0
yuki123989,Where is Nepal😶🥲,0
_yuv_nusu,Bangladesh 🇧🇩,0
geetakushwah507,🇮🇳,0
qengsenghaak,Cambodia ❤️,0
thhameichhean_,🇰🇭Cambodia pls❤️,0
yourartisanstar,Song name please??,0
