Username,Comment,Likes
kai_eats_moss,"you’re such a beautiful fuckin magician, Dabin. we love you sm.",0
sarahcmoorman,Who is cutting onions 😭,0
lauraollv,Yeaaaaaaah 😍😭🥹,0
threemillionvolts,😭AAAAHAHAAA YESSSS,0
libbystarone,Amazing,0
lu_is_flowers,I needed this track this weekend for a wedding!,0
dannymcdermed,Amazing!!!❤️❤️❤️,0
st.xoxo4321,SPOTIFY,0
jacqueline_dev,LETS GOIO,0
imneilocampo15,PLEASE DO GOLDEN AND WHAT IT SOUNDS LIKE 🥹🙏,0
pompompuuuuuuuuurin,😮‍💨,0
teddyd013,"Thank you, just… THANK YOU 🙏",0
josh.arellano,LIT 🔥,0
kindaterror,PLEASE RELEASE THIS TO SPOTIFY,0
kindaterror,IM HAVING THIS ON REPEAT UNTIL ITS RELEASED TO SPOTIFY 🙏🙏😭😭,0
_nyettttttttttttt_,😭😭😭😍🙏,0
anohito49,damage,0
xenosounds_,😍🙏😭,0
breninho_ls,Amei 😍❤️,0
pavelski_,Yessss finally the remix era begins,0
uwaiszz._,"if u make the beat a bit same like ""walk me home by illenium"", it would be the best brokeee songgggg for me 😭",0
rmsis_jyul,여기 어디냐 나도 갈래ㅜㅜㅜㅜㅠ,0
enn0vi,I wanna cry lol,0
delayaaaaaaaa,Jinu😭❤️❤️😭,0
mindycoleman,We need this in NC 😍,0
caprichos.de.teo,Where can I listen to the full version?!!😭🔥,0
larissaartiles,Will it be available on Spotify?????,0
smallsworld3.0,seeing this live was soooo 🙌🔥,0
t_vrhlsdnk_t6,"Wow, amazing 😍",0
__suzroyy,FREEEEEEEEEEEE😭😭😭,0
tsm_._anshul,Wowww🔥🔥🔥w. Amazing bro😍😍,0
cam.cam.shabam,Here I am days later asking you to please drop this,0
kate.rup,😍😍😍😍😍😍😍,0
_rachrachelrae,SO FIREEEEE🔥,0
moodystar_666,🔥🔥🔥,0
cameron.low_,Pls put on spotify 🙏 🙏😭🥺,0
cuhrazyd,Worlds Away!!!! ❤️❤️❤️❤️,0
kathyphi,I need this on Spotify,0
seraphf1rend,Better play this banger at the armory,0
ionepepper,😍😍😍😍😍,0
lleannlove,this will send me to another realm,0
crape123xin,🔥🔥🔥,0
flurry_of_dancing_flames,It’s crazy cuz this movie was actually good minus the scene with the sushi,0
keekslanger,🔥🔥🔥,0
allyminju,🥹🥹🥹,0
alicevette,"Dear @dabinmusic , my ears are filing a formal complaint. They demand more than a one-minute clip of this masterpiece! Seriously though, we need the full version ASAP. 🙏",0
@dabinmusic,"Dear @dabinmusic , my ears are filing a formal complaint. They demand more than a one-minute clip of this masterpiece! Seriously though, we need the full version ASAP. 🙏",0
kendra.s_diary,I WANT THIS IN MY VEINSZ. I WANT TO HEAR THIS LIVE 😭,0
karissaxsherrelle,CHILLS😭🔥,0
jaenojos0o0,THATS SO FIRE,0
aaronc5555,@dabinmusic pls upload this song on Spotify 🫰,0
@dabinmusic,@dabinmusic pls upload this song on Spotify 🫰,0
bbvkvmmv,I wish this could be uploaded so I could play it in my car for my niece and convert her to raving,0
cwustina,pls play at lost lands,0
myy.valentine,So deep that I almost drowned ✨️,0
monysprinkles,🔥🔥🔥,0
zacharytwhatley,Any chance you release this by Friday? 😅,0
honeydesuu,🔥🔥🔥,0
piccadilly_lilly,Please come to SF!,0
sohyunsk,YESS YESS YESSS @itsjhuang,0
@itsjhuang,YESS YESS YESSS @itsjhuang,0
karlalarrondofaez,❤️❤️i love this song,0
1127xfat,🔥🔥🔥,0
mirrdoodle,Yes pleeeease,0
berlermickerler,We are so back,0
louipacheco,Dude. Wow. Need to hear this live 🥹,0
thephyllosopher,@ejae_k @arden_cho,0
@ejae_k,@ejae_k @arden_cho,0
@arden_cho,@ejae_k @arden_cho,0
papalenny,"Not surprised, but it also does fit well",0
sirilehner,Please release thissss,0
sirilehner,RELEASE ITTTTTTT😭😭😭😭 PLEASEEEEEEEEE,0
life.with.leann,Please play this in DC!! 🙏❤️😍,0
sarisuk,You’re goated for this ❤️,0
megsstaylor,All these remixes need to released on Spotify asap 😭 such a tease,0
melany_apq,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0
randellolaes,do golden next plssss,0
_wren.treadway_,SPOTIFY DROP WHEN?,0
katmanzano,can u play this at every set pls,0
zepeto_lunara,"I Love ,Free,😍 one of my favorite Songs❤️🙌",0
mel.mayid,This is theeeee oneeeeee. 😭,0
_vmprsm,THANK YOU FOR CHOOSING CALGARY 😭❤️,0
scythrbass,Dabin being the demon hunter we never knew we needed 🔥🔥🔥,0
niffygraphics_,Is it on Spotify,0
jirehnimes,🙌🔥,0
dheepz4,🔥🔥🔥,0
_chrissymartin_,Ugh yes 😭,0
senna_r86,I was not invited😭,0
_evilshewrote_,LITERAL CHILLS,0
therealalyeneyes,I need this on my playlist now,0
mddickson,This is it,0
heireyarn_,Damn I need this on repeat 🙆🏻‍♀️,0
jlambac,always with the bangers,0
myumew,please release full 😭,0
azul_merialda,Good? 😻,0
narnianjedi,@l_brennah22,0
@l_brennah22,narnianjedi,0
luxinxaaa,I LOVE THIS SO MUCH !!❤️❤️❤️,0
xgenesis831,@dabinmusic please tell me you will eventually release this! Been waiting for a dubstep remix of any of these songs from this movie!,0
