Username,Comment,Likes
colby_rosela,"If you are ever in this type of situation or are a bystander witnessing it call the police or at the very least let staff know, DO NOT attempt to interact with people like this that are showing obvious aggression or threatening violence. It's not worth your life 🙏",0
fckuuu33,Kids got no balls.😂 Man would've been dropped,0
jonzupop,This genuinely boiled my blood.,0
curvedtoaster,Jesus christ I didn't know people were actually like this,0
escennine,Is actually homosexuall??,0
thefernkitten,That was ... Terrifying,0
smallshadow85,"Thank God he's in jail,,,, You did well guy's,, stay safe 💜💜💜",0
wydegig,The way the woman reacted made the situation worse tbh. Made the racist dude feel bigger and stronger because she showed him that he'd be able to harm them.,0
goodlucc,thats not a man 😂 u see the face on dude? 😭 “im sorry. no sir.” smh,0
kaison.turman,what the fuck is a light well fry man :/,0
hyun_ae_0.0,Are you two okay tho?,0
loop_scoopy,Bruh Mr incredible goes uncanny,0
jbcashman,I’m so sorry that happened to you both. Disgusting behavior by disgusting humans. You two are gorgeous bright shiny humans. Keep filming what you eat and what is a “light well” fry?🥰,0
tanya_wessels_,Ive never dropped my jaw as hard as i just did,0
memmahz,Oh my gosh i am so sorry people still behave that way. That is diagusting behaviour. Love your humour though. Here's to hoping you have much better experiences in life ❤️,0
jessiebcrayzee,"My inital response, “ppl like this still exist?” After further research, “oh he’s 40 when being a dickhead, running your mouth, and being an uneducated white man was cool as a kid”",0
besito132,I’m so sorry this happened to you 😡😡😢,0
robin_zns,This is just straight up assault and racism,0
supreme_foo,Holyy shitt bro wtff,0
faucet_98,They should have recorded those idiots faces as well.,0
omega_shevmon,What is a light well fry?!,0
yolahop,Pls call the police make him fired omg this ki d of shitbag the wordt is that he really seems interested this so wrong 🤮🤮🤮🤮🤮,0
balkabostek,what the hell is he a real psychopath or what??,0
aslan_b.d,Slave master is crazy,0
syhidhanr,Where the holiday happened we need to know. There's so nice people there 😍,0
hi_im_ryodai,Bruh I was genuinely scared watching this It’s like a one scene from horror game or someshit😂,0
logrizzly,"Poor babies, omg!!! The weird homosexuals remark was hilarious, but then got real rude, but babyboy held his cookies, then it got scary, but my guy didn't sense the danger, bless his heart😂😂 I said ""I thought we were having like..."" ""NO! YOU WEREN'T!""😂😂😂 Bless y'all hearts, and homie needs ol girl around❤️",0
